iso2c,country,private,year,iso3c,region,income,public
SD,Sudan,3.34000413383025,1997.0,SDN,Sub-Saharan Africa (all income levels),Lower middle income,0.891351136169753
SD,Sudan,3.32220729715837,1996.0,SDN,Sub-Saharan Africa (all income levels),Lower middle income,1.1132446328416301
SD,Sudan,3.19889895519991,1995.0,SDN,Sub-Saharan Africa (all income levels),Lower middle income,0.785822104800092
SE,Sweden,1.9051453440417,2014.0,SWE,Europe & Central Asia (all income levels),High income: OECD,10.0246943059583
SE,Sweden,1.9144739725065,2013.0,SWE,Europe & Central Asia (all income levels),High income: OECD,10.0520152374935
SE,Sweden,1.84688299421728,2012.0,SWE,Europe & Central Asia (all income levels),High income: OECD,9.95552108578272
SE,Sweden,1.78782129246381,2011.0,SWE,Europe & Central Asia (all income levels),High income: OECD,9.91469178753619
SE,Sweden,1.75045565085709,2010.0,SWE,Europe & Central Asia (all income levels),High income: OECD,7.71831032914291
SE,Sweden,1.83840504316077,2009.0,SWE,Europe & Central Asia (all income levels),High income: OECD,8.10054768683923
SE,Sweden,1.70678958355738,2008.0,SWE,Europe & Central Asia (all income levels),High income: OECD,7.52156463644262
SE,Sweden,1.66243444645988,2007.0,SWE,Europe & Central Asia (all income levels),High income: OECD,7.25478868354012
SE,Sweden,1.68848149745171,2006.0,SWE,Europe & Central Asia (all income levels),High income: OECD,7.25951611254829
SE,Sweden,1.70735274277913,2005.0,SWE,Europe & Central Asia (all income levels),High income: OECD,7.35415030722087
SE,Sweden,1.69277444163124,2004.0,SWE,Europe & Central Asia (all income levels),High income: OECD,7.39519653836876
SE,Sweden,1.67517595218384,2003.0,SWE,Europe & Central Asia (all income levels),High income: OECD,7.63485871781615
SE,Sweden,1.71421205278147,2002.0,SWE,Europe & Central Asia (all income levels),High income: OECD,7.51394441721853
SE,Sweden,1.67125202078037,2001.0,SWE,Europe & Central Asia (all income levels),High income: OECD,7.18824025921963
SE,Sweden,1.23591503140332,2e3,SWE,Europe & Central Asia (all income levels),High income: OECD,6.94369808859668
SE,Sweden,1.17006894310807,1999.0,SWE,Europe & Central Asia (all income levels),High income: OECD,7.02754976689193
SE,Sweden,1.152875225337,1998.0,SWE,Europe & Central Asia (all income levels),High income: OECD,6.962480444663
SE,Sweden,1.13813432892337,1997.0,SWE,Europe & Central Asia (all income levels),High income: OECD,6.88822693107663
SE,Sweden,1.07194774334518,1996.0,SWE,Europe & Central Asia (all income levels),High income: OECD,7.12835809665482
SE,Sweden,1.06328834094777,1995.0,SWE,Europe & Central Asia (all income levels),High income: OECD,6.90126686905223
SG,Singapore,2.86810862555454,2014.0,SGP,East Asia & Pacific (all income levels),High income: nonOECD,2.05468331444546
SG,Singapore,2.79112066519426,2013.0,SGP,East Asia & Pacific (all income levels),High income: nonOECD,1.73592065480574
SG,Singapore,2.72177405301041,2012.0,SGP,East Asia & Pacific (all income levels),High income: nonOECD,1.50107773698959
SG,Singapore,2.58585270338188,2011.0,SGP,East Asia & Pacific (all income levels),High income: nonOECD,1.34647903661812
SG,Singapore,2.58481895255792,2010.0,SGP,East Asia & Pacific (all income levels),High income: nonOECD,1.37142861744208
SG,Singapore,2.746475331416,2009.0,SGP,East Asia & Pacific (all income levels),High income: nonOECD,1.526597418584
SG,Singapore,2.71115635028402,2008.0,SGP,East Asia & Pacific (all income levels),High income: nonOECD,1.20049010971598
SG,Singapore,2.50291719753886,2007.0,SGP,East Asia & Pacific (all income levels),High income: nonOECD,0.955389862461143
SG,Singapore,2.65481432577024,2006.0,SGP,East Asia & Pacific (all income levels),High income: nonOECD,1.00109055422976
SG,Singapore,2.73997957691635,2005.0,SGP,East Asia & Pacific (all income levels),High income: nonOECD,1.00375812308365
SG,Singapore,2.14343010822449,2004.0,SGP,East Asia & Pacific (all income levels),High income: nonOECD,1.03025616177551
SG,Singapore,2.27948084426448,2003.0,SGP,East Asia & Pacific (all income levels),High income: nonOECD,1.34616144573552
SG,Singapore,1.78444358566968,2002.0,SGP,East Asia & Pacific (all income levels),High income: nonOECD,1.05896677433032
SG,Singapore,1.48184813069749,2001.0,SGP,East Asia & Pacific (all income levels),High income: nonOECD,0.887039769302508
SG,Singapore,1.48792577070321,2e3,SGP,East Asia & Pacific (all income levels),High income: nonOECD,1.21778498929679
SG,Singapore,1.33711351143055,1999.0,SGP,East Asia & Pacific (all income levels),High income: nonOECD,1.47829059856945
SG,Singapore,1.44044374002246,1998.0,SGP,East Asia & Pacific (all income levels),High income: nonOECD,1.66411042997754
SG,Singapore,1.45037216396946,1997.0,SGP,East Asia & Pacific (all income levels),High income: nonOECD,1.34477286603054
SG,Singapore,1.46618786333324,1996.0,SGP,East Asia & Pacific (all income levels),High income: nonOECD,1.39190312666676
SG,Singapore,1.47923700636545,1995.0,SGP,East Asia & Pacific (all income levels),High income: nonOECD,1.45615091363455
SI,Slovenia,2.61006449300496,2014.0,SVN,Europe & Central Asia (all income levels),High income: OECD,6.62382178699504
SI,Slovenia,2.62466201280083,2013.0,SVN,Europe & Central Asia (all income levels),High income: OECD,6.66826043719917
SI,Slovenia,2.56335047296787,2012.0,SVN,Europe & Central Asia (all income levels),High income: OECD,6.80388718703213
SI,Slovenia,2.403590317486,2011.0,SVN,Europe & Central Asia (all income levels),High income: OECD,6.673550482514
SI,Slovenia,2.33997226969869,2010.0,SVN,Europe & Central Asia (all income levels),High income: OECD,6.72862594030131
SI,Slovenia,2.45407902772381,2009.0,SVN,Europe & Central Asia (all income levels),High income: OECD,6.92463368227618
SI,Slovenia,2.1743070087643,2008.0,SVN,Europe & Central Asia (all income levels),High income: OECD,6.29126391795286
SI,Slovenia,2.20931444053153,2007.0,SVN,Europe & Central Asia (all income levels),High income: OECD,5.77392957374747
SI,Slovenia,2.29549685858698,2006.0,SVN,Europe & Central Asia (all income levels),High income: OECD,6.12238299141302
SI,Slovenia,2.28312217373725,2005.0,SVN,Europe & Central Asia (all income levels),High income: OECD,6.21273331305389
SI,Slovenia,2.24331687769343,2004.0,SVN,Europe & Central Asia (all income levels),High income: OECD,6.22190452856432
SI,Slovenia,2.45319206370087,2003.0,SVN,Europe & Central Asia (all income levels),High income: OECD,6.3141208885185
SI,Slovenia,2.29530884285442,2002.0,SVN,Europe & Central Asia (all income levels),High income: OECD,6.32476385022352
SI,Slovenia,2.28862166531905,2001.0,SVN,Europe & Central Asia (all income levels),High income: OECD,6.28050219468095
SI,Slovenia,2.14783175350344,2e3,SVN,Europe & Central Asia (all income levels),High income: OECD,6.11633280649656
SI,Slovenia,1.89857110851238,1999.0,SVN,Europe & Central Asia (all income levels),High income: OECD,5.90041484148762
SI,Slovenia,1.91220657520697,1998.0,SVN,Europe & Central Asia (all income levels),High income: OECD,5.89793251417897
SI,Slovenia,1.93702002603325,1997.0,SVN,Europe & Central Asia (all income levels),High income: OECD,5.81914385516891
SI,Slovenia,1.81961243800305,1996.0,SVN,Europe & Central Asia (all income levels),High income: OECD,5.81902649199695
SI,Slovenia,1.66257917468423,1995.0,SVN,Europe & Central Asia (all income levels),High income: OECD,5.79290900531577
SK,Slovak Republic,2.2144483475687,2014.0,SVK,Europe & Central Asia (all income levels),High income: OECD,5.8395992024313
SK,Slovak Republic,2.2161460401266,2013.0,SVK,Europe & Central Asia (all income levels),High income: OECD,5.7880821998734
SK,Slovak Republic,2.46599949441289,2012.0,SVK,Europe & Central Asia (all income levels),High income: OECD,5.67922105558711
SK,Slovak Republic,2.3131576742733,2011.0,SVK,Europe & Central Asia (all income levels),High income: OECD,5.6439045357267
SK,Slovak Republic,2.71148610759971,2010.0,SVK,Europe & Central Asia (all income levels),High income: OECD,5.79713037240029
SK,Slovak Republic,3.13995993389079,2009.0,SVK,Europe & Central Asia (all income levels),High income: OECD,6.01203451610921
SK,Slovak Republic,2.58552804907788,2008.0,SVK,Europe & Central Asia (all income levels),High income: OECD,5.43530005092212
SK,Slovak Republic,2.57099221086917,2007.0,SVK,Europe & Central Asia (all income levels),High income: OECD,5.18430195913083
SK,Slovak Republic,2.32746501756177,2006.0,SVK,Europe & Central Asia (all income levels),High income: OECD,5.02021577243823
SK,Slovak Republic,1.80379282235992,2005.0,SVK,Europe & Central Asia (all income levels),High income: OECD,5.24105835764008
SK,Slovak Republic,1.89123897837167,2004.0,SVK,Europe & Central Asia (all income levels),High income: OECD,5.31974208162834
SK,Slovak Republic,0.679626711196426,2003.0,SVK,Europe & Central Asia (all income levels),High income: OECD,5.13887520880358
SK,Slovak Republic,0.615594443947818,2002.0,SVK,Europe & Central Asia (all income levels),High income: OECD,5.01370674605218
SK,Slovak Republic,0.589678051712792,2001.0,SVK,Europe & Central Asia (all income levels),High income: OECD,4.91484953378445
SK,Slovak Republic,0.58366557466586,2e3,SVK,Europe & Central Asia (all income levels),High income: OECD,4.91524227533414
SK,Slovak Republic,0.595892433036168,1999.0,SVK,Europe & Central Asia (all income levels),High income: OECD,5.15790259696383
SK,Slovak Republic,0.475853873471292,1998.0,SVK,Europe & Central Asia (all income levels),High income: OECD,5.17937176652871
SK,Slovak Republic,0.481325993051645,1997.0,SVK,Europe & Central Asia (all income levels),High income: OECD,5.30283985903952
SK,Slovak Republic,0.728885048925776,1996.0,SVK,Europe & Central Asia (all income levels),High income: OECD,5.70826017107423
SK,Slovak Republic,0.696205807293603,1995.0,SVK,Europe & Central Asia (all income levels),High income: OECD,5.3676691327064
SL,Sierra Leone,9.20610038363803,2014.0,SLE,Sub-Saharan Africa (all income levels),Low income,1.88380185636197
SL,Sierra Leone,9.89066872921384,2013.0,SLE,Sub-Saharan Africa (all income levels),Low income,1.69465548078616
SL,Sierra Leone,9.25438599810382,2012.0,SLE,Sub-Saharan Africa (all income levels),Low income,1.98087849189618
SL,Sierra Leone,9.33804898828372,2011.0,SLE,Sub-Saharan Africa (all income levels),Low income,2.64693350171628
SL,Sierra Leone,7.92268551605819,2010.0,SLE,Sub-Saharan Africa (all income levels),Low income,2.39694063394181
SL,Sierra Leone,10.926878622742,2009.0,SLE,Sub-Saharan Africa (all income levels),Low income,2.20751731725797
SL,Sierra Leone,8.50454295960184,2008.0,SLE,Sub-Saharan Africa (all income levels),Low income,1.78792050039816
SL,Sierra Leone,8.47156867725165,2007.0,SLE,Sub-Saharan Africa (all income levels),Low income,1.64537592274835
SL,Sierra Leone,8.71619620890979,2006.0,SLE,Sub-Saharan Africa (all income levels),Low income,1.96169533109021
SL,Sierra Leone,9.57061074518154,2005.0,SLE,Sub-Saharan Africa (all income levels),Low income,2.67617410481846
SL,Sierra Leone,8.97885641385631,2004.0,SLE,Sub-Saharan Africa (all income levels),Low income,2.68391725614369
SL,Sierra Leone,8.90820086456264,2003.0,SLE,Sub-Saharan Africa (all income levels),Low income,2.78426117543736
SL,Sierra Leone,8.99551744843694,2002.0,SLE,Sub-Saharan Africa (all income levels),Low income,2.96491602156306
SL,Sierra Leone,9.01040579847274,2001.0,SLE,Sub-Saharan Africa (all income levels),Low income,2.82414150152726
SL,Sierra Leone,10.1384282702455,2e3,SLE,Sub-Saharan Africa (all income levels),Low income,3.49413204975448
SL,Sierra Leone,9.09415441564507,1999.0,SLE,Sub-Saharan Africa (all income levels),Low income,3.06462456435493
SL,Sierra Leone,8.87469180244367,1998.0,SLE,Sub-Saharan Africa (all income levels),Low income,2.04714944755633
SL,Sierra Leone,9.08146561390416,1997.0,SLE,Sub-Saharan Africa (all income levels),Low income,2.51316376609584
SL,Sierra Leone,8.91875695947975,1996.0,SLE,Sub-Saharan Africa (all income levels),Low income,2.16342825052025
SL,Sierra Leone,8.9663100111072,1995.0,SLE,Sub-Saharan Africa (all income levels),Low income,2.3883880888928
SM,San Marino,0.393006047201145,2014.0,SMR,Europe & Central Asia (all income levels),High income: nonOECD,5.73605881279885
SM,San Marino,0.393006046808054,2013.0,SMR,Europe & Central Asia (all income levels),High income: nonOECD,5.65607223319195
SM,San Marino,0.414811122397861,2012.0,SMR,Europe & Central Asia (all income levels),High income: nonOECD,5.86594833760214
SM,San Marino,0.394770131432909,2011.0,SMR,Europe & Central Asia (all income levels),High income: nonOECD,5.32235758856709
SM,San Marino,0.369436888980728,2010.0,SMR,Europe & Central Asia (all income levels),High income: nonOECD,4.64745042101927
SM,San Marino,0.366011763199533,2009.0,SMR,Europe & Central Asia (all income levels),High income: nonOECD,4.20406279680047
SM,San Marino,0.329345459312616,2008.0,SMR,Europe & Central Asia (all income levels),High income: nonOECD,3.61626388068738
SM,San Marino,0.329293300404336,2007.0,SMR,Europe & Central Asia (all income levels),High income: nonOECD,3.54154424959566
SM,San Marino,0.327680800358839,2006.0,SMR,Europe & Central Asia (all income levels),High income: nonOECD,3.52237297964116
SM,San Marino,0.336596910617433,2005.0,SMR,Europe & Central Asia (all income levels),High income: nonOECD,3.74974844938257
SM,San Marino,0.339001895004002,2004.0,SMR,Europe & Central Asia (all income levels),High income: nonOECD,3.832377434996
SM,San Marino,0.347157409684784,2003.0,SMR,Europe & Central Asia (all income levels),High income: nonOECD,3.90726845031522
SM,San Marino,0.405487329730706,2002.0,SMR,Europe & Central Asia (all income levels),High income: nonOECD,4.2694492202693
SM,San Marino,0.413176622273936,2001.0,SMR,Europe & Central Asia (all income levels),High income: nonOECD,4.29680943772606
SM,San Marino,0.428804337140357,2e3,SMR,Europe & Central Asia (all income levels),High income: nonOECD,4.38539988285964
SM,San Marino,0.428386617730597,1999.0,SMR,Europe & Central Asia (all income levels),High income: nonOECD,4.3006799122694
SM,San Marino,0.465168953325626,1998.0,SMR,Europe & Central Asia (all income levels),High income: nonOECD,4.24836916667437
SM,San Marino,0.483658922868211,1997.0,SMR,Europe & Central Asia (all income levels),High income: nonOECD,4.31244333713179
SM,San Marino,0.718166683457534,1996.0,SMR,Europe & Central Asia (all income levels),High income: nonOECD,4.38378711654247
SM,San Marino,0.744585356746158,1995.0,SMR,Europe & Central Asia (all income levels),High income: nonOECD,4.56393918325384
SN,Senegal,2.24701594033546,2014.0,SEN,Sub-Saharan Africa (all income levels),Lower middle income,2.41795606966454
SN,Senegal,2.27223793616989,2013.0,SEN,Sub-Saharan Africa (all income levels),Lower middle income,2.23831542383011
SN,Senegal,2.1313192620061,2012.0,SEN,Sub-Saharan Africa (all income levels),Lower middle income,2.17986621799389
SN,Senegal,2.13706245026681,2011.0,SEN,Sub-Saharan Africa (all income levels),Lower middle income,2.27983939973319
SN,Senegal,2.25294369727923,2010.0,SEN,Sub-Saharan Africa (all income levels),Lower middle income,2.36854781272077
SN,Senegal,2.32129595188101,2009.0,SEN,Sub-Saharan Africa (all income levels),Lower middle income,2.48626364811899
SN,Senegal,2.40762115017946,2008.0,SEN,Sub-Saharan Africa (all income levels),Lower middle income,2.52752636982054
SN,Senegal,2.38928479227806,2007.0,SEN,Sub-Saharan Africa (all income levels),Lower middle income,2.33251242772194
SN,Senegal,2.29365499234003,2006.0,SEN,Sub-Saharan Africa (all income levels),Lower middle income,3.14990160765997
SN,Senegal,2.37218649068627,2005.0,SEN,Sub-Saharan Africa (all income levels),Lower middle income,2.98243741931373
SN,Senegal,3.56172968670879,2004.0,SEN,Sub-Saharan Africa (all income levels),Lower middle income,2.11925709329121
SN,Senegal,3.30765763007106,2003.0,SEN,Sub-Saharan Africa (all income levels),Lower middle income,2.09132831992894
SN,Senegal,3.11370679996017,2002.0,SEN,Sub-Saharan Africa (all income levels),Lower middle income,1.95048094003983
SN,Senegal,2.84342470068608,2001.0,SEN,Sub-Saharan Africa (all income levels),Lower middle income,2.13524026931393
SN,Senegal,2.73596934799822,2e3,SEN,Sub-Saharan Africa (all income levels),Lower middle income,1.89554163200178
SN,Senegal,2.74867847339155,1999.0,SEN,Sub-Saharan Africa (all income levels),Lower middle income,1.74100121660845
SN,Senegal,2.65496634874224,1998.0,SEN,Sub-Saharan Africa (all income levels),Lower middle income,1.31116858125776
SN,Senegal,2.6552833006399,1997.0,SEN,Sub-Saharan Africa (all income levels),Lower middle income,1.2842599893601
SN,Senegal,2.60024318725217,1996.0,SEN,Sub-Saharan Africa (all income levels),Lower middle income,1.48401433274783
SN,Senegal,2.65450729870958,1995.0,SEN,Sub-Saharan Africa (all income levels),Lower middle income,1.27985383129042
SR,Suriname,2.74684580002307,2014.0,SUR,Latin America & Caribbean (all income levels),Upper middle income,2.94062407997693
SR,Suriname,2.76220976886118,2013.0,SUR,Latin America & Caribbean (all income levels),Upper middle income,3.20256205113882
SR,Suriname,2.87130508485972,2012.0,SUR,Latin America & Caribbean (all income levels),Upper middle income,3.21586169514028
SR,Suriname,3.00883825531794,2011.0,SUR,Latin America & Caribbean (all income levels),Upper middle income,2.92140552468205
SR,Suriname,2.8747553218766,2010.0,SUR,Latin America & Caribbean (all income levels),Upper middle income,2.9303586681234
SR,Suriname,2.93924981709144,2009.0,SUR,Latin America & Caribbean (all income levels),Upper middle income,3.19651800290855
SR,Suriname,3.2125899689509,2008.0,SUR,Latin America & Caribbean (all income levels),Upper middle income,2.7096789010491
SR,Suriname,2.94664658032205,2007.0,SUR,Latin America & Caribbean (all income levels),Upper middle income,2.97729809967795
SR,Suriname,3.03943021104122,2006.0,SUR,Latin America & Caribbean (all income levels),Upper middle income,3.17779313895878
SR,Suriname,3.30612244679203,2005.0,SUR,Latin America & Caribbean (all income levels),Upper middle income,3.46938775320797
SR,Suriname,3.5489754944819,2004.0,SUR,Latin America & Caribbean (all income levels),Upper middle income,3.3271645255181
SR,Suriname,3.26641122225706,2003.0,SUR,Latin America & Caribbean (all income levels),Upper middle income,3.35714486774293
SR,Suriname,3.59081304170879,2002.0,SUR,Latin America & Caribbean (all income levels),Upper middle income,3.55135355829121
SR,Suriname,4.19381707648599,2001.0,SUR,Latin America & Caribbean (all income levels),Upper middle income,4.184378633514
SR,Suriname,4.03343248343288,2e3,SUR,Latin America & Caribbean (all income levels),Upper middle income,5.61756266656712
SR,Suriname,3.71381069835554,1999.0,SUR,Latin America & Caribbean (all income levels),Upper middle income,5.19650466164446
SR,Suriname,4.01322751178368,1998.0,SUR,Latin America & Caribbean (all income levels),Upper middle income,7.11566775821632
SR,Suriname,4.4077742469659,1997.0,SUR,Latin America & Caribbean (all income levels),Upper middle income,5.6512233830341
SR,Suriname,4.26690366470668,1996.0,SUR,Latin America & Caribbean (all income levels),Upper middle income,3.14505988529332
SR,Suriname,2.49726963133242,1995.0,SUR,Latin America & Caribbean (all income levels),Upper middle income,4.47188523866758
SS,South Sudan,1.60150443298389,2014.0,SSD,Sub-Saharan Africa (all income levels),Not classified,1.13691629701611
SS,South Sudan,1.69743598877096,2013.0,SSD,Sub-Saharan Africa (all income levels),Not classified,0.921801481229044
SS,South Sudan,1.856763263069,2012.0,SSD,Sub-Saharan Africa (all income levels),Not classified,0.917077136931002
ST,Sao Tome and Principe,4.74121133423666,2014.0,STP,Sub-Saharan Africa (all income levels),Lower middle income,3.61225472576334
ST,Sao Tome and Principe,6.17439702606374,2013.0,STP,Sub-Saharan Africa (all income levels),Lower middle income,3.58681709393626
ST,Sao Tome and Principe,6.12117131979769,2012.0,STP,Sub-Saharan Africa (all income levels),Lower middle income,2.48230437020231
ST,Sao Tome and Principe,2.83723753241645,2011.0,STP,Sub-Saharan Africa (all income levels),Lower middle income,2.60531258758355
ST,Sao Tome and Principe,2.70447015233144,2010.0,STP,Sub-Saharan Africa (all income levels),Lower middle income,2.53733115766857
ST,Sao Tome and Principe,4.14540463622531,2009.0,STP,Sub-Saharan Africa (all income levels),Lower middle income,2.50735286377469
ST,Sao Tome and Principe,4.07005850200456,2008.0,STP,Sub-Saharan Africa (all income levels),Lower middle income,1.59207621799544
ST,Sao Tome and Principe,5.30087377988386,2007.0,STP,Sub-Saharan Africa (all income levels),Lower middle income,2.13790765011614
ST,Sao Tome and Principe,5.29981977312993,2006.0,STP,Sub-Saharan Africa (all income levels),Lower middle income,2.54103777687007
ST,Sao Tome and Principe,4.74447747973427,2005.0,STP,Sub-Saharan Africa (all income levels),Lower middle income,5.29330423026573
ST,Sao Tome and Principe,4.79773737336685,2004.0,STP,Sub-Saharan Africa (all income levels),Lower middle income,5.13836157663315
ST,Sao Tome and Principe,5.07945065973822,2003.0,STP,Sub-Saharan Africa (all income levels),Lower middle income,6.03861594026178
ST,Sao Tome and Principe,6.36430890611144,2002.0,STP,Sub-Saharan Africa (all income levels),Lower middle income,3.84561429388856
ST,Sao Tome and Principe,6.48570233513789,2001.0,STP,Sub-Saharan Africa (all income levels),Lower middle income,3.79203830486211
ST,Sao Tome and Principe,5.03501084131327,2e3,STP,Sub-Saharan Africa (all income levels),Lower middle income,3.82397585868673
ST,Sao Tome and Principe,4.63371116798874,1999.0,STP,Sub-Saharan Africa (all income levels),Lower middle income,3.85629965201126
ST,Sao Tome and Principe,4.44780683216345,1998.0,STP,Sub-Saharan Africa (all income levels),Lower middle income,2.90923634783655
ST,Sao Tome and Principe,5.37814539850434,1997.0,STP,Sub-Saharan Africa (all income levels),Lower middle income,2.93818437149566
ST,Sao Tome and Principe,4.84022056279901,1996.0,STP,Sub-Saharan Africa (all income levels),Lower middle income,1.96681076720099
ST,Sao Tome and Principe,4.83765659667486,1995.0,STP,Sub-Saharan Africa (all income levels),Lower middle income,2.80507935332514
SV,El Salvador,2.57029299402344,2007.0,SLV,Latin America & Caribbean (all income levels),Lower middle income,3.74476964597656
SV,El Salvador,2.52332360597095,2006.0,SLV,Latin America & Caribbean (all income levels),Lower middle income,4.15313880402905
SV,El Salvador,2.31350867204598,2013.0,SLV,Latin America & Caribbean (all income levels),Lower middle income,4.63229190795402
SV,El Salvador,2.49398296574992,2012.0,SLV,Latin America & Caribbean (all income levels),Lower middle income,4.21047115425008
SV,El Salvador,2.48016315938453,2011.0,SLV,Latin America & Caribbean (all income levels),Lower middle income,4.32790334061548
SV,El Salvador,5.00308203478548,1997.0,SLV,Latin America & Caribbean (all income levels),Lower middle income,3.20477299521452
SV,El Salvador,4.47184025322846,1996.0,SLV,Latin America & Caribbean (all income levels),Lower middle income,3.10632722677154
SV,El Salvador,3.9218988471863,1995.0,SLV,Latin America & Caribbean (all income levels),Lower middle income,2.4567654328137
SV,El Salvador,3.37764611621282,2005.0,SLV,Latin America & Caribbean (all income levels),Lower middle income,3.81255309378718
SV,El Salvador,3.6621065936919,2004.0,SLV,Latin America & Caribbean (all income levels),Lower middle income,3.6353041963081
SV,El Salvador,3.85603507528592,2003.0,SLV,Latin America & Caribbean (all income levels),Lower middle income,3.75017366471408
SV,El Salvador,4.0936587594175204,2002.0,SLV,Latin America & Caribbean (all income levels),Lower middle income,3.80568022058247
SV,El Salvador,2.30372719879777,2014.0,SLV,Latin America & Caribbean (all income levels),Lower middle income,4.46950832355056
SV,El Salvador,2.62235631016887,2010.0,SLV,Latin America & Caribbean (all income levels),Lower middle income,4.29012068983113
SV,El Salvador,2.69770062328853,2009.0,SLV,Latin America & Caribbean (all income levels),Lower middle income,4.13369692671147
SV,El Salvador,2.50654758876878,2008.0,SLV,Latin America & Caribbean (all income levels),Lower middle income,3.70671478123122
SV,El Salvador,4.2652924727158,2001.0,SLV,Latin America & Caribbean (all income levels),Lower middle income,3.7534486672842
SV,El Salvador,4.37405416694439,2e3,SLV,Latin America & Caribbean (all income levels),Lower middle income,3.79630276305561
SV,El Salvador,4.51213965642611,1999.0,SLV,Latin America & Caribbean (all income levels),Lower middle income,3.65173293357389
SV,El Salvador,4.74185373026576,1998.0,SLV,Latin America & Caribbean (all income levels),Lower middle income,3.68357540973425
SY,Syrian Arab Republic,1.74736528476048,2014.0,SYR,Middle East & North Africa (all income levels),Lower middle income,1.50716579523952
SY,Syrian Arab Republic,1.74736528476048,2013.0,SYR,Middle East & North Africa (all income levels),Lower middle income,1.50716579523952
SY,Syrian Arab Republic,1.74743880846869,2012.0,SYR,Middle East & North Africa (all income levels),Lower middle income,1.50716579153131
SY,Syrian Arab Republic,1.72537545553925,2011.0,SYR,Middle East & North Africa (all income levels),Lower middle income,1.50716579446075
SY,Syrian Arab Republic,1.7692815852,2010.0,SYR,Middle East & North Africa (all income levels),Lower middle income,1.5071657948
SY,Syrian Arab Republic,1.9150939782,2009.0,SYR,Middle East & North Africa (all income levels),Lower middle income,1.6313763518
SY,Syrian Arab Republic,1.80115078716814,2008.0,SYR,Middle East & North Africa (all income levels),Lower middle income,1.59647670283186
SY,Syrian Arab Republic,1.9326817534314,2007.0,SYR,Middle East & North Africa (all income levels),Lower middle income,1.7896512965686
SY,Syrian Arab Republic,1.94401252930457,2006.0,SYR,Middle East & North Africa (all income levels),Lower middle income,1.83354684069543
SY,Syrian Arab Republic,2.03413750529558,2005.0,SYR,Middle East & North Africa (all income levels),Lower middle income,2.07556844470442
SY,Syrian Arab Republic,2.33019257239698,2004.0,SYR,Middle East & North Africa (all income levels),Lower middle income,2.14840897760302
SY,Syrian Arab Republic,2.64773349246646,2003.0,SYR,Middle East & North Africa (all income levels),Lower middle income,2.46833816753354
SY,Syrian Arab Republic,2.68022036558134,2002.0,SYR,Middle East & North Africa (all income levels),Lower middle income,2.26224293441866
SY,Syrian Arab Republic,2.74218399884567,2001.0,SYR,Middle East & North Africa (all income levels),Lower middle income,2.17305147115433
SY,Syrian Arab Republic,2.92939711067234,2e3,SYR,Middle East & North Africa (all income levels),Lower middle income,1.98977916932766
SY,Syrian Arab Republic,3.2352898097058,1999.0,SYR,Middle East & North Africa (all income levels),Lower middle income,2.0144257302942
SY,Syrian Arab Republic,3.16277940114601,1998.0,SYR,Middle East & North Africa (all income levels),Lower middle income,1.96092322885399
SY,Syrian Arab Republic,3.42020658328611,1997.0,SYR,Middle East & North Africa (all income levels),Lower middle income,1.87776047671389
SY,Syrian Arab Republic,3.54632000391842,1996.0,SYR,Middle East & North Africa (all income levels),Lower middle income,1.95409469608158
SY,Syrian Arab Republic,3.3276413137909,1995.0,SYR,Middle East & North Africa (all income levels),Lower middle income,2.1892377062091
SZ,Swaziland,2.24703004513832,2014.0,SWZ,Sub-Saharan Africa (all income levels),Lower middle income,7.00490949486168
SZ,Swaziland,2.28393364186337,2013.0,SWZ,Sub-Saharan Africa (all income levels),Lower middle income,7.37420407813663
SZ,Swaziland,2.46290281568957,2012.0,SWZ,Sub-Saharan Africa (all income levels),Lower middle income,6.29539313431043
SZ,Swaziland,2.64216713465836,2011.0,SWZ,Sub-Saharan Africa (all income levels),Lower middle income,5.97112592534164
SZ,Swaziland,2.50468756633571,2010.0,SWZ,Sub-Saharan Africa (all income levels),Lower middle income,5.96526638366429
SZ,Swaziland,2.69505919113881,2009.0,SWZ,Sub-Saharan Africa (all income levels),Lower middle income,5.76859485886119
SZ,Swaziland,2.49444940009749,2008.0,SWZ,Sub-Saharan Africa (all income levels),Lower middle income,5.70029507990252
SZ,Swaziland,2.23216934312233,2007.0,SWZ,Sub-Saharan Africa (all income levels),Lower middle income,4.81731525687767
SZ,Swaziland,2.25400297769303,2006.0,SWZ,Sub-Saharan Africa (all income levels),Lower middle income,4.55922204230698
SZ,Swaziland,2.20600178296191,2005.0,SWZ,Sub-Saharan Africa (all income levels),Lower middle income,4.59198890703809
SZ,Swaziland,2.16128819222717,2004.0,SWZ,Sub-Saharan Africa (all income levels),Lower middle income,3.72247656777283
SZ,Swaziland,1.986996478763,2003.0,SWZ,Sub-Saharan Africa (all income levels),Lower middle income,3.719224901237
SZ,Swaziland,2.10519350859997,2002.0,SWZ,Sub-Saharan Africa (all income levels),Lower middle income,3.05045730140003
SZ,Swaziland,2.18039602683411,2001.0,SWZ,Sub-Saharan Africa (all income levels),Lower middle income,2.93365728316589
SZ,Swaziland,2.2967863903494,2e3,SWZ,Sub-Saharan Africa (all income levels),Lower middle income,2.9584120996506
SZ,Swaziland,2.32631912852913,1999.0,SWZ,Sub-Saharan Africa (all income levels),Lower middle income,3.00306651147087
